time,x,y,z,vx,vy,vz,num_table_contacts
1.839583333333333348e+00,-8.326438796748969473e-02,-2.622414548782197458e-02,7.789224423456402313e-01,4.915401598865584301e-07,1.843275516701577974e-07,1.372772339227728455e+00,0.000000000000000000e+00
1.841666666666666563e+00,-8.326438694389361184e-02,-2.622414510397346257e-02,7.817492177132692177e-01,4.912548482724092553e-07,1.842205598195934546e-07,1.351546006130598832e+00,0.000000000000000000e+00
1.843750000000000000e+00,-8.326438592088578061e-02,-2.622414472034553801e-02,7.845318070466428262e-01,4.909734813398785177e-07,1.841150472244046932e-07,1.330342381733484958e+00,0.000000000000000000e+00
1.845833333333333215e+00,-8.326438489845797153e-02,-2.622414433693512695e-02,7.872702571081200418e-01,4.906960484368387972e-07,1.840110098896389943e-07,1.309161115708343592e+00,0.000000000000000000e+00
1.847916666666666652e+00,-8.326438387660201057e-02,-2.622414395373915894e-02,7.899646139324094651e-01,4.904225390739955464e-07,1.839084438827939375e-07,1.288001859134573213e+00,0.000000000000000000e+00
1.849999999999999867e+00,-8.326438285530975147e-02,-2.622414357075457739e-02,7.926149228294641080e-01,4.901529429304379090e-07,1.838073453331231625e-07,1.266864264474978574e+00,0.000000000000000000e+00
1.852083333333333304e+00,-8.326438183457304798e-02,-2.622414318797833266e-02,7.952212283873263399e-01,4.898872498490129674e-07,1.837077104314052089e-07,1.245747985551922898e+00,0.000000000000000000e+00
1.854166666666666741e+00,-8.326438081438379546e-02,-2.622414280540737858e-02,7.977835744749230962e-01,4.896254498363258481e-07,1.836095354304061023e-07,1.224652677523664135e+00,0.000000000000000000e+00
1.856249999999999956e+00,-8.326437979473388928e-02,-2.622414242303867937e-02,8.003020042448123483e-01,4.893675330576508541e-07,1.835128166427976115e-07,1.203577996860872634e+00,0.000000000000000000e+00
1.858333333333333393e+00,-8.326437877561525258e-02,-2.622414204086920969e-02,8.027765601358807235e-01,4.891134898452584338e-07,1.834175504420824735e-07,1.182523601323326012e+00,0.000000000000000000e+00
1.860416666666666607e+00,-8.326437775701983623e-02,-2.622414165889594764e-02,8.052072838759936069e-01,4.888633106882379743e-07,1.833237332623631269e-07,1.161489149936778098e+00,0.000000000000000000e+00
1.862500000000000044e+00,-8.326437673893960500e-02,-2.622414127711587828e-02,8.075942164845959503e-01,4.886169862352734225e-07,1.832313615967225822e-07,1.140474302969997300e+00,0.000000000000000000e+00
1.864583333333333259e+00,-8.326437572136655141e-02,-2.622414089552599706e-02,8.099373982752665624e-01,4.883745072932556333e-07,1.831404319979183532e-07,1.119478721911973507e+00,0.000000000000000000e+00
1.866666666666666696e+00,-8.326437470429265408e-02,-2.622414051412330291e-02,8.122368688582251028e-01,4.881358648291323955e-07,1.830509410781511377e-07,1.098502069449287744e+00,0.000000000000000000e+00
1.868749999999999911e+00,-8.326437368770994718e-02,-2.622414013290480517e-02,8.144926671427915599e-01,4.879010499629699615e-07,1.829628855081396460e-07,1.077544009443642148e+00,0.000000000000000000e+00
1.870833333333333348e+00,-8.326437267161047873e-02,-2.622413975186752011e-02,8.167048313397998749e-01,4.876700539767420727e-07,1.828762620173518670e-07,1.056604206909547150e+00,0.000000000000000000e+00
1.872916666666666563e+00,-8.326437165598628287e-02,-2.622413937100846748e-02,8.188733989639648270e-01,4.874428683013773438e-07,1.827910673928486303e-07,1.035682327992163199e+00,0.000000000000000000e+00
1.875000000000000000e+00,-8.326437064082946315e-02,-2.622413899032467396e-02,8.209984068362031762e-01,4.872194845236981561e-07,1.827072984795148989e-07,1.014778039945291921e+00,0.000000000000000000e+00
1.877083333333333215e+00,-8.326436962613209536e-02,-2.622413860981318012e-02,8.230798910859091766e-01,4.869998943859581783e-07,1.826249521819100865e-07,9.938910111095151656e-01,0.000000000000000000e+00
1.879166666666666652e+00,-8.326436861188628302e-02,-2.622413822947101958e-02,8.251178871531847925e-01,4.867840897849171940e-07,1.825440254594108791e-07,9.730209108904789295e-01,0.000000000000000000e+00
1.881249999999999867e+00,-8.326436759808417132e-02,-2.622413784929524330e-02,8.271124297910248391e-01,4.865720627653644765e-07,1.824645153299120014e-07,9.521674097373177270e-01,0.000000000000000000e+00
1.883333333333333304e+00,-8.326436658471789154e-02,-2.622413746928290573e-02,8.290635530674574927e-01,4.863638055242825909e-07,1.823864188677444748e-07,9.313301791212171832e-01,0.000000000000000000e+00
1.885416666666666741e+00,-8.326436557177960274e-02,-2.622413708943106478e-02,8.309712903676400586e-01,4.861593104094595305e-07,1.823097332032130576e-07,9.105088915141122952e-01,0.000000000000000000e+00
1.887499999999999956e+00,-8.326436455926147784e-02,-2.622413670973678529e-02,8.328356743959111075e-01,4.859585699199507734e-07,1.822344555230588842e-07,8.897032203675170337e-01,0.000000000000000000e+00
1.889583333333333393e+00,-8.326436354715570365e-02,-2.622413633019713905e-02,8.346567371777980915e-01,4.857615767051547461e-07,1.821605830706907048e-07,8.689128400914830630e-01,0.000000000000000000e+00
1.891666666666666607e+00,-8.326436253545449473e-02,-2.622413595080920132e-02,8.364345100619818840e-01,4.855683235578737177e-07,1.820881131438719296e-07,8.481374260336854709e-01,0.000000000000000000e+00
1.893750000000000044e+00,-8.326436152415005176e-02,-2.622413557157005776e-02,8.381690237222174655e-01,4.853788034249532747e-07,1.820170430972648778e-07,8.273766544586305116e-01,0.000000000000000000e+00
1.895833333333333259e+00,-8.326436051323463094e-02,-2.622413519247679056e-02,8.398603081592116437e-01,4.851930093961801548e-07,1.819473703405804868e-07,8.066302025269843634e-01,0.000000000000000000e+00
1.897916666666666696e+00,-8.326435950270046071e-02,-2.622413481352649581e-02,8.415083927024581412e-01,4.850109347098338062e-07,1.818790923358026648e-07,7.858977482750190147e-01,0.000000000000000000e+00
1.899999999999999911e+00,-8.326435849253981114e-02,-2.622413443471627303e-02,8.431133060120297174e-01,4.848325727508350915e-07,1.818122066045897970e-07,7.651789705941731690e-01,0.000000000000000000e+00
1.902083333333333348e+00,-8.326435748274496618e-02,-2.622413405604322179e-02,8.446750760803279912e-01,4.846579170484344172e-07,1.817467107192542152e-07,7.444735492107241726e-01,0.000000000000000000e+00
1.904166666666666563e+00,-8.326435647330820977e-02,-2.622413367750445201e-02,8.461937302337910749e-01,4.844869612757481945e-07,1.816826023071567901e-07,7.237811646655695208e-01,0.000000000000000000e+00
1.906250000000000000e+00,-8.326435546422182588e-02,-2.622413329909707713e-02,8.476692951345593530e-01,4.843196992520722985e-07,1.816198790514008102e-07,7.031014982941148350e-01,0.000000000000000000e+00
1.908333333333333215e+00,-8.326435445547814007e-02,-2.622413292081821751e-02,8.491017967820994050e-01,4.841561249405690330e-07,1.815585386873626670e-07,6.824342322062642019e-01,0.000000000000000000e+00
1.910416666666666652e+00,-8.326435344706949182e-02,-2.622413254266499003e-02,8.504912605147862958e-01,4.839962324454916146e-07,1.814985790040794275e-07,6.617790492665124313e-01,0.000000000000000000e+00
1.912499999999999867e+00,-8.326435243898820671e-02,-2.622413216463452545e-02,8.518377110114451201e-01,4.838400160154220631e-07,1.814399978447115785e-07,6.411356330741345699e-01,0.000000000000000000e+00
1.914583333333333304e+00,-8.326435143122663807e-02,-2.622413178672395456e-02,8.531411722928504693e-01,4.836874700381831794e-07,1.813827931053864832e-07,6.205036679434713376e-01,0.000000000000000000e+00
1.916666666666666741e+00,-8.326435042377715312e-02,-2.622413140893041159e-02,8.544016677231854873e-01,4.835385890450012898e-07,1.813269627347358213e-07,5.998828388843068238e-01,0.000000000000000000e+00
1.918749999999999956e+00,-8.326434941663211908e-02,-2.622413103125103770e-02,8.556192200114608459e-01,4.833933677128195980e-07,1.812725047369023707e-07,5.792728315823368890e-01,0.000000000000000000e+00
1.920833333333333393e+00,-8.326434840978391705e-02,-2.622413065368297755e-02,8.567938512128917550e-01,4.832518008490323230e-07,1.812194171657577372e-07,5.586733323797240525e-01,0.000000000000000000e+00
1.922916666666666607e+00,-8.326434740322494199e-02,-2.622413027622337925e-02,8.579255827302357806e-01,4.831138834058257073e-07,1.811676981276777638e-07,5.380840282557383114e-01,0.000000000000000000e+00
1.925000000000000044e+00,-8.326434639694758888e-02,-2.622412989886939438e-02,8.590144353150898082e-01,4.829796104824902053e-07,1.811173457843181255e-07,5.175046068074798944e-01,0.000000000000000000e+00
1.927083333333333259e+00,-8.326434539094429432e-02,-2.622412952161817454e-02,8.600604290691474807e-01,4.828489773083049123e-07,1.810683583461381267e-07,4.969347562306812294e-01,0.000000000000000000e+00
1.929166666666666696e+00,-8.326434438520746717e-02,-2.622412914446688170e-02,8.610635834454161142e-01,4.827219792531772508e-07,1.810207340779516527e-07,4.763741653005869048e-01,0.000000000000000000e+00
1.931249999999999911e+00,-8.326434337972954403e-02,-2.622412876741267787e-02,8.620239172493944224e-01,4.825986118294932085e-07,1.809744712956892006e-07,4.558225233529079601e-01,0.000000000000000000e+00
1.933333333333333348e+00,-8.326434237450297537e-02,-2.622412839045273197e-02,8.629414486402104956e-01,4.824788706805525856e-07,1.809295683670915996e-07,4.352795202648484518e-01,0.000000000000000000e+00
1.935416666666666563e+00,-8.326434136952021170e-02,-2.622412801358421294e-02,8.638161951317205878e-01,4.823627515921337470e-07,1.808860237114788236e-07,4.147448464362014642e-01,0.000000000000000000e+00
1.937500000000000000e+00,-8.326434036477370348e-02,-2.622412763680428971e-02,8.646481735935679369e-01,4.822502504878679761e-07,1.808438357997499385e-07,3.942181927705128430e-01,0.000000000000000000e+00
1.939583333333333215e+00,-8.326433936025592897e-02,-2.622412726011014161e-02,8.654374002522033926e-01,4.821413634264634294e-07,1.808030031541518623e-07,3.736992506563091565e-01,0.000000000000000000e+00
1.941666666666666652e+00,-8.326433835595935251e-02,-2.622412688349894452e-02,8.661838906918661873e-01,4.820360866049437678e-07,1.807635243473541136e-07,3.531877119483882721e-01,0.000000000000000000e+00
1.943749999999999867e+00,-8.326433735187648011e-02,-2.622412650696788125e-02,8.668876598555264046e-01,4.819344163526341159e-07,1.807253980038366223e-07,3.326832689491699413e-01,0.000000000000000000e+00
1.945833333333333304e+00,-8.326433634799979000e-02,-2.622412613051413460e-02,8.675487220457883675e-01,4.818363491376373709e-07,1.806886227996584370e-07,3.121856143901035607e-01,0.000000000000000000e+00
1.947916666666666741e+00,-8.326433534432177430e-02,-2.622412575413489433e-02,8.681670909257556135e-01,4.817418815640588986e-07,1.806531974601447422e-07,2.916944414131310004e-01,0.000000000000000000e+00
1.949999999999999956e+00,-8.326433434083495289e-02,-2.622412537782735364e-02,8.687427795198572333e-01,4.816510103678430488e-07,1.806191207631250126e-07,2.712094435522025559e-01,0.000000000000000000e+00
1.952083333333333393e+00,-8.326433333753181787e-02,-2.622412500158869883e-02,8.692758002146353524e-01,4.815637324227867720e-07,1.805863915347697402e-07,2.507303147148425837e-01,0.000000000000000000e+00
1.954166666666666607e+00,-8.326433233440491688e-02,-2.622412462541612657e-02,8.697661647594951972e-01,4.814800447373015180e-07,1.805550086535223350e-07,2.302567491637635688e-01,0.000000000000000000e+00
1.956250000000000044e+00,-8.326433133144675591e-02,-2.622412424930683356e-02,8.702138842674161934e-01,4.813999444525631042e-07,1.805249710477863010e-07,2.097884414985254908e-01,0.000000000000000000e+00
1.958333333333333259e+00,-8.326433032864986872e-02,-2.622412387325801647e-02,8.706189692156249826e-01,4.813234288462121911e-07,1.804962776968503026e-07,1.893250866372383767e-01,0.000000000000000000e+00
1.960416666666666696e+00,-8.326432932600678904e-02,-2.622412349726688241e-02,8.709814294462308037e-01,4.812504953314291100e-07,1.804689276297318322e-07,1.688663797983059600e-01,0.000000000000000000e+00
1.962499999999999911e+00,-8.326432832351006452e-02,-2.622412312133062806e-02,8.713012741668224592e-01,4.811811414462942826e-07,1.804429199242518527e-07,1.484120164822076704e-01,0.000000000000000000e+00
1.964583333333333348e+00,-8.326432732115224278e-02,-2.622412274544646052e-02,8.715785119510277568e-01,4.811153648722919734e-07,1.804182537105044041e-07,1.279616924533169553e-01,0.000000000000000000e+00
1.966666666666666563e+00,-8.326432631892587144e-02,-2.622412236961158341e-02,8.718131507390346480e-01,4.810531634181194663e-07,1.803949281673870233e-07,1.075151037217534911e-01,0.000000000000000000e+00
1.968750000000000000e+00,-8.326432531682349814e-02,-2.622412199382320730e-02,8.720051978380751745e-01,4.809945350307893374e-07,1.803729425237572887e-07,8.707194652526692447e-02,0.000000000000000000e+00
1.970833333333333215e+00,-8.326432431483768437e-02,-2.622412161807854275e-02,8.721546599228713337e-01,4.809394777868402178e-07,1.803522960575076485e-07,6.663191731115006289e-02,0.000000000000000000e+00
1.972916666666666652e+00,-8.326432331296099165e-02,-2.622412124237480033e-02,8.722615430360431965e-01,4.808879898955748944e-07,1.803329880990348411e-07,4.619471271817898739e-02,0.000000000000000000e+00
1.974999999999999867e+00,-8.326432231118599536e-02,-2.622412086670919060e-02,8.723258525884799441e-01,4.808400696976725524e-07,1.803150180254575184e-07,2.576002955857785090e-02,0.000000000000000000e+00
1.977083333333333304e+00,-8.326432130950527088e-02,-2.622412049107893106e-02,8.723475933596729348e-01,4.807957156702772199e-07,1.802983852652420787e-07,5.327564800006200085e-03,0.000000000000000000e+00
1.979166666666666741e+00,-8.326432030791157402e-02,-2.622412011548131208e-02,8.723267695000855859e-01,4.807547305845816076e-07,1.802830158592627020e-07,-1.510298246145123230e-02,0.000000000000000000e+00
1.981249999999999956e+00,-8.326431930640613988e-02,-2.622411973991679163e-02,8.722633848214693675e-01,4.807118321951112298e-07,1.802669289635582762e-07,-3.553171922348374867e-02,0.000000000000000000e+00
1.983333333333333393e+00,-8.326431830499564368e-02,-2.622411936438786770e-02,8.721574435384906732e-01,4.806653782234233540e-07,1.802495087249270381e-07,-5.595836131411578707e-02,0.000000000000000000e+00
1.985416666666666607e+00,-8.326431730368746842e-02,-2.622411898889731932e-02,8.720089504873442809e-01,4.806153700448067308e-07,1.802307556584662135e-07,-7.638260646806806220e-02,0.000000000000000000e+00
1.987500000000000044e+00,-8.326431630248903870e-02,-2.622411861344792205e-02,8.718179111337321929e-01,4.805618091705524736e-07,1.802106703313147590e-07,-9.680415255606510117e-02,0.000000000000000000e+00
1.989583333333333259e+00,-8.326431530140772364e-02,-2.622411823804244799e-02,8.715843315725526619e-01,4.805046972368516802e-07,1.801892533577960518e-07,-1.172226976027030548e-01,0.000000000000000000e+00
1.991666666666666696e+00,-8.326431430045094784e-02,-2.622411786268367614e-02,8.713082185275514702e-01,4.804440360135848820e-07,1.801665054001118471e-07,-1.376379398042986979e-01,0.000000000000000000e+00
1.993749999999999911e+00,-8.326431329962609429e-02,-2.622411748737437168e-02,8.709895793509365713e-01,4.803798274015465288e-07,1.801424271720430455e-07,-1.580495775467173902e-01,0.000000000000000000e+00
1.995833333333333348e+00,-8.326431229894054598e-02,-2.622411711211731014e-02,8.706284220229550952e-01,4.803120734338324283e-07,1.801170194350176328e-07,-1.784573094231778345e-01,0.000000000000000000e+00
1.997916666666666563e+00,-8.326431129840168588e-02,-2.622411673691525669e-02,8.702247551514338264e-01,4.802407762716767918e-07,1.800902830004235570e-07,-1.988608342520313266e-01,0.000000000000000000e+00
2.000000000000000000e+00,-8.326431029801689698e-02,-2.622411636177097993e-02,8.697785879712823798e-01,4.801659382072276427e-07,1.800622187279898099e-07,-2.192598510945132362e-01,0.000000000000000000e+00
2.002083333333333215e+00,-8.326430929779356227e-02,-2.622411598668724156e-02,8.692899303439591829e-01,4.800875616640091911e-07,1.800328275264801999e-07,-2.396540592724646090e-01,0.000000000000000000e+00
2.004166666666666430e+00,-8.326430829773902309e-02,-2.622411561166680671e-02,8.687587927569015989e-01,4.800056491996977723e-07,1.800021103525368875e-07,-2.600431583860215445e-01,0.000000000000000000e+00
2.006250000000000089e+00,-8.326430729786066243e-02,-2.622411523671243708e-02,8.681851863229177457e-01,4.799202034922438474e-07,1.799700682129933677e-07,-2.804268483312704618e-01,0.000000000000000000e+00
2.008333333333333304e+00,-8.326430629816582163e-02,-2.622411486182689086e-02,8.675691227795431226e-01,4.798312273537497909e-07,1.799367021620989280e-07,-3.008048293178662291e-01,0.000000000000000000e+00
2.010416666666666519e+00,-8.326430529866185593e-02,-2.622411448701292280e-02,8.669106144883593768e-01,4.797387237276943757e-07,1.799020133036002849e-07,-3.211768018866123509e-01,0.000000000000000000e+00
2.012500000000000178e+00,-8.326430429935612054e-02,-2.622411411227329112e-02,8.662096744342772103e-01,4.796426956856946719e-07,1.798660027888912671e-07,-3.415424669269996327e-01,0.000000000000000000e+00
2.014583333333333393e+00,-8.326430330025594295e-02,-2.622411373761074360e-02,8.654663162247825392e-01,4.795431464247304256e-07,1.798286718181692005e-07,-3.619015256947017423e-01,0.000000000000000000e+00
2.016666666666666607e+00,-8.326430230136866451e-02,-2.622411336302802806e-02,8.646805540891464581e-01,4.794400792777836402e-07,1.797900216395097898e-07,-3.822536798290259719e-01,0.000000000000000000e+00
2.018749999999999822e+00,-8.326430130270159879e-02,-2.622411298852789230e-02,8.638524028775987906e-01,4.793334976999609998e-07,1.797500535500236090e-07,-4.025986313703160957e-01,0.000000000000000000e+00
2.020833333333333481e+00,-8.326430030426205942e-02,-2.622411261411308411e-02,8.629818780604652240e-01,4.792234052777453750e-07,1.797087688930805073e-07,-4.229360827773058773e-01,0.000000000000000000e+00
2.022916666666666696e+00,-8.326429930605735996e-02,-2.622411223978634090e-02,8.620689957272690274e-01,4.791098057211319692e-07,1.796661690620104018e-07,-4.432657369444207296e-01,0.000000000000000000e+00
2.024999999999999911e+00,-8.326429830809480015e-02,-2.622411186555039658e-02,8.611137725857961334e-01,4.789927028738055253e-07,1.796222554964024847e-07,-4.635872972190258623e-01,0.000000000000000000e+00
2.027083333333333126e+00,-8.326429731038166582e-02,-2.622411149140799203e-02,8.601162259611245808e-01,4.788721007001873917e-07,1.795770296837243001e-07,-4.839004674186179189e-01,0.000000000000000000e+00
2.029166666666666785e+00,-8.326429631292525668e-02,-2.622411111736185421e-02,8.590763737946187639e-01,4.787480032951501434e-07,1.795304931597843566e-07,-5.042049518479593262e-01,0.000000000000000000e+00
2.031250000000000000e+00,-8.326429531573284470e-02,-2.622411074341471360e-02,8.579942346428869326e-01,4.786204148793916175e-07,1.794826475064191714e-07,-5.245004553161517480e-01,0.000000000000000000e+00
2.033333333333333215e+00,-8.326429431881167409e-02,-2.622411036956929370e-02,8.568698276767046096e-01,4.784893398003601906e-07,1.794334943540375453e-07,-5.447866831536477550e-01,0.000000000000000000e+00
2.035416666666666430e+00,-8.326429332216903068e-02,-2.622410999582831803e-02,8.557031726799013693e-01,4.783547825290165722e-07,1.793830353795388210e-07,-5.650633412291982127e-01,0.000000000000000000e+00
2.037500000000000089e+00,-8.326429232581214479e-02,-2.622410962219449970e-02,8.544942900482134229e-01,4.782167476649220369e-07,1.793312723072381334e-07,-5.853301359667332227e-01,0.000000000000000000e+00
2.039583333333333304e+00,-8.326429132974824676e-02,-2.622410924867055876e-02,8.532432007881004532e-01,4.780752399260619595e-07,1.792782069074785999e-07,-6.055867743621748955e-01,0.000000000000000000e+00
2.041666666666666519e+00,-8.326429033398458079e-02,-2.622410887525920137e-02,8.519499265155279222e-01,4.779302641604102494e-07,1.792238409973252251e-07,-6.258329640001792926e-01,0.000000000000000000e+00
2.043750000000000178e+00,-8.326428933852836334e-02,-2.622410850196313717e-02,8.506144894547142954e-01,4.777818253403783206e-07,1.791681764424153237e-07,-6.460684130708065354e-01,0.000000000000000000e+00
2.045833333333333393e+00,-8.326428834338679696e-02,-2.622410812878506539e-02,8.492369124368444044e-01,4.776299285605019502e-07,1.791112151523324771e-07,-6.662928303861164192e-01,0.000000000000000000e+00
2.047916666666666607e+00,-8.326428734856707037e-02,-2.622410775572768873e-02,8.478172188987471714e-01,4.774745790360538388e-07,1.790529590831508873e-07,-6.865059253966871999e-01,0.000000000000000000e+00
2.049999999999999822e+00,-8.326428635407637224e-02,-2.622410738279369602e-02,8.463554328815400263e-01,4.773157821085945347e-07,1.789934102390544014e-07,-7.067074082080568864e-01,0.000000000000000000e+00
2.052083333333333481e+00,-8.326428535992189128e-02,-2.622410700998577954e-02,8.448515790292386862e-01,4.771535432418090555e-07,1.789325706665541087e-07,-7.268969895970831541e-01,0.000000000000000000e+00
2.054166666666666696e+00,-8.326428436611077455e-02,-2.622410663730662811e-02,8.433056825873331830e-01,4.769878680191940647e-07,1.788704424609646753e-07,-7.470743810282225450e-01,0.000000000000000000e+00
2.056249999999999911e+00,-8.326428337265018298e-02,-2.622410626475892015e-02,8.417177694013301403e-01,4.768187621468333333e-07,1.788070277622410181e-07,-7.672392946697245142e-01,0.000000000000000000e+00
2.058333333333333126e+00,-8.326428237954723588e-02,-2.622410589234533407e-02,8.400878659152610783e-01,4.766462314501595338e-07,1.787423287547469064e-07,-7.873914434097393222e-01,0.000000000000000000e+00
2.060416666666666785e+00,-8.326428138680908031e-02,-2.622410552006854134e-02,8.384159991701579662e-01,4.764702818790429489e-07,1.786763476684115586e-07,-8.075305408723391087e-01,0.000000000000000000e+00
2.062500000000000000e+00,-8.326428039444282170e-02,-2.622410514793120651e-02,8.367021968024951351e-01,4.762909194980767974e-07,1.786090867784982963e-07,-8.276563014334484825e-01,0.000000000000000000e+00
2.064583333333333215e+00,-8.326427940245555159e-02,-2.622410477593599409e-02,8.349464870425977736e-01,4.761081504953667371e-07,1.785405484058358109e-07,-8.477684402366837402e-01,0.000000000000000000e+00
2.066666666666666430e+00,-8.326427841085436155e-02,-2.622410440408556517e-02,8.331488987130182267e-01,4.759219811751291197e-07,1.784707349135800891e-07,-8.678666732090988267e-01,0.000000000000000000e+00
2.068750000000000089e+00,-8.326427741964632923e-02,-2.622410403238257040e-02,8.313094612268795425e-01,4.757324179613919426e-07,1.783996487113776591e-07,-8.879507170768361490e-01,0.000000000000000000e+00
2.070833333333333304e+00,-8.326427642883851843e-02,-2.622410366082965349e-02,8.294282045861860464e-01,4.755394673919810208e-07,1.783272922516649299e-07,-9.080202893806801345e-01,0.000000000000000000e+00
2.072916666666666519e+00,-8.326427543843796519e-02,-2.622410328942946164e-02,8.275051593801022731e-01,4.753431361277719163e-07,1.782536680312872424e-07,-9.280751084915126459e-01,0.000000000000000000e+00
2.075000000000000178e+00,-8.326427444845170556e-02,-2.622410291818463163e-02,8.255403567831994804e-01,4.751434309420502510e-07,1.781787785901110582e-07,-9.481148936256672544e-01,0.000000000000000000e+00
2.077083333333333393e+00,-8.326427345888676168e-02,-2.622410254709779329e-02,8.235338285536705216e-01,4.749403587274507066e-07,1.781026265128743831e-07,-9.681393648601822610e-01,0.000000000000000000e+00
2.079166666666666607e+00,-8.326427246975012797e-02,-2.622410217617157299e-02,8.214856070315128544e-01,4.747339264894804522e-07,1.780252144266424120e-07,-9.881482431479491346e-01,0.000000000000000000e+00
2.081249999999999822e+00,-8.326427148104881271e-02,-2.622410180540859365e-02,8.193957251366809080e-01,4.745241413469821002e-07,1.779465450017328068e-07,-1.008141250332755590e+00,0.000000000000000000e+00
2.083333333333333481e+00,-8.326427049278976866e-02,-2.622410143481146774e-02,8.172642163672058091e-01,4.743110105381472170e-07,1.778666209517156963e-07,-1.028118109164221972e+00,0.000000000000000000e+00
2.085416666666666696e+00,-8.326426950497997637e-02,-2.622410106438280777e-02,8.150911147972857984e-01,4.740945414089514117e-07,1.777854450327197443e-07,-1.048078543312628286e+00,0.000000000000000000e+00
2.087499999999999911e+00,-8.326426851762636083e-02,-2.622410069412521583e-02,8.128764550753447837e-01,4.738747414228690625e-07,1.777030200413504871e-07,-1.068022277383630314e+00,0.000000000000000000e+00
2.089583333333333126e+00,-8.326426753073584708e-02,-2.622410032404129052e-02,8.106202724220612499e-01,4.736516181534714669e-07,1.776193488193162712e-07,-1.087949036932865488e+00,0.000000000000000000e+00
2.091666666666666785e+00,-8.326426654431536012e-02,-2.622409995413362352e-02,8.083226026283659715e-01,4.734251792858149692e-07,1.775344342481084368e-07,-1.107858548480443739e+00,0.000000000000000000e+00
2.093750000000000000e+00,-8.326426555837178334e-02,-2.622409958440479957e-02,8.059834820534105271e-01,4.731954326182911458e-07,1.774482792517768591e-07,-1.127750539525323559e+00,0.000000000000000000e+00
2.095833333333333215e+00,-8.326426457291200012e-02,-2.622409921485739995e-02,8.036029476225057255e-01,4.729623860566130824e-07,1.773608867953109243e-07,-1.147624738559571034e+00,0.000000000000000000e+00
2.097916666666666430e+00,-8.326426358794287996e-02,-2.622409884549399550e-02,8.011810368250303904e-01,4.727260476184413921e-07,1.772722598853333558e-07,-1.167480875082502090e+00,0.000000000000000000e+00
2.100000000000000089e+00,-8.326426260347126462e-02,-2.622409847631715363e-02,7.987177877123111669e-01,4.724864254306086470e-07,1.771824015684811632e-07,-1.187318679614704164e+00,0.000000000000000000e+00
2.102083333333333304e+00,-8.326426161950398197e-02,-2.622409810732943825e-02,7.962132388954731299e-01,4.722435277272688758e-07,1.770913149332560390e-07,-1.207137883711936421e+00,0.000000000000000000e+00
2.104166666666666519e+00,-8.326426063604783212e-02,-2.622409773853340287e-02,7.936674295432615267e-01,4.719973628494351897e-07,1.769990031086365216e-07,-1.226938219978908284e+00,0.000000000000000000e+00
2.106250000000000178e+00,-8.326425965310962907e-02,-2.622409736993159060e-02,7.910803993798352085e-01,4.717479392468300203e-07,1.769054692615338257e-07,-1.246719422082934736e+00,0.000000000000000000e+00
2.108333333333333393e+00,-8.326425867069613129e-02,-2.622409700152654455e-02,7.884521886825318626e-01,4.714952654755720840e-07,1.768107166011863290e-07,-1.266481224767464386e+00,0.000000000000000000e+00
2.110416666666666607e+00,-8.326425768881409728e-02,-2.622409663332079741e-02,7.857828382796048228e-01,4.712393501949384928e-07,1.767147483754590173e-07,-1.286223363865482527e+00,0.000000000000000000e+00
2.112499999999999822e+00,-8.326425670747027163e-02,-2.622409626531688187e-02,7.830723895479326790e-01,4.709802021715277098e-07,1.766175678706120065e-07,-1.305945576312786738e+00,0.000000000000000000e+00
2.114583333333333481e+00,-8.326425572667138508e-02,-2.622409589751731329e-02,7.803208844107011322e-01,4.707178302746339546e-07,1.765191784136136305e-07,-1.325647600161131479e+00,0.000000000000000000e+00
2.116666666666666696e+00,-8.326425474642412672e-02,-2.622409552992460702e-02,7.775283653350576474e-01,4.704522434771721637e-07,1.764195833686709681e-07,-1.345329174591243460e+00,0.000000000000000000e+00
2.118749999999999911e+00,-8.326425376673518564e-02,-2.622409516254126799e-02,7.746948753297394630e-01,4.701834508552156165e-07,1.763187861404679703e-07,-1.364990039925705556e+00,0.000000000000000000e+00
2.120833333333333126e+00,-8.326425278761122317e-02,-2.622409479536979768e-02,7.718204579426749534e-01,4.699114615870706044e-07,1.762167901697708151e-07,-1.384629937641707054e+00,0.000000000000000000e+00
2.122916666666666785e+00,-8.326425204866921836e-02,-2.622409451826656496e-02,7.712551402324175909e-01,2.396103571497817733e-07,8.985387345408241952e-08,8.517350445215323695e-01,1.000000000000000000e+00
2.125000000000000000e+00,-8.326425154962764641e-02,-2.622409433112599803e-02,7.729971450026010826e-01,2.395165234131676932e-07,8.981868580776718714e-08,8.309717597469539196e-01,0.000000000000000000e+00
2.127083333333333215e+00,-8.326425105077868427e-02,-2.622409414405766151e-02,7.746959154009944726e-01,2.394245288368591518e-07,8.978418784517874767e-08,8.102228504741003645e-01,0.000000000000000000e+00
2.129166666666666430e+00,-8.326425055211851556e-02,-2.622409395706011906e-02,7.763514808732281391e-01,2.393343700689078075e-07,8.975037831083990361e-08,7.894879945890397321e-01,0.000000000000000000e+00
2.131250000000000089e+00,-8.326425005364331000e-02,-2.622409377013193779e-02,7.779638701952040769e-01,2.392460438304549450e-07,8.971725597494735697e-08,7.687668708365390513e-01,0.000000000000000000e+00
