time,active_blocks,block_0_x,block_0_y,block_0_z,block_0_vx,block_0_vy,block_0_vz,block_1_x,block_1_y,block_1_z,block_1_vx,block_1_vy,block_1_vz,block_2_x,block_2_y,block_2_z,block_2_vx,block_2_vy,block_2_vz,block_3_x,block_3_y,block_3_z,block_3_vx,block_3_vy,block_3_vz,block_4_x,block_4_y,block_4_z,block_4_vx,block_4_vy,block_4_vz,block_5_x,block_5_y,block_5_z,block_5_vx,block_5_vy,block_5_vz
3.711111111111111249e+00,6.000000000000000000e+00,-1.867659224086704860e-06,2.503398003783215465e-06,7.724886343306893721e-01,3.561590305767633059e-05,-2.120954464735474993e-06,-3.665013401415485872e-05,9.995165324784890254e-03,-3.993691514408100919e-03,8.174764506539426989e-01,5.639032956518883995e-05,-7.633126782457555108e-06,-9.755700537964449859e-05,-6.008373710551752865e-03,8.008274974170909860e-03,8.624645446526718606e-01,2.892920871474567528e-05,-1.360178880069230287e-05,-1.076959755548570485e-04,1.199420437374460781e-02,6.008510683720077843e-03,9.074547633821372639e-01,-4.755822183921345645e-07,-2.828102697771441709e-05,-9.939065988863633738e-05,-1.014574625856872088e-02,-8.067756260328228304e-03,9.524435462336688918e-01,-3.661084887121385055e-05,-3.585937520377757628e-05,-1.262820016189949990e-04,3.992334602296197452e-03,1.201485683392324380e-02,9.974139350555331074e-01,-6.452889592459799492e-05,-5.455971038115872029e-05,1.108614974488501131e-03
3.713888888888889017e+00,6.000000000000000000e+00,-1.784398832118512207e-06,2.481839094598631896e-06,7.724885312665437098e-01,2.324101973481943378e-05,-1.275427757339991038e-05,-3.714404298156212536e-05,9.995300964142533537e-03,-3.993734714118633670e-03,8.174761758157169655e-01,3.793326398068246465e-05,-2.137227841048045546e-05,-9.938694149481952511e-05,-6.008293136910732371e-03,8.008208702025586267e-03,8.624642462147419364e-01,2.335801821869551954e-05,-3.033168351889388762e-05,-1.073074013383090025e-04,1.199422123260038275e-02,6.008403642866849866e-03,9.074544834899986867e-01,4.257829067678964466e-06,-4.329886558158900739e-05,-1.012964864022802836e-04,-1.014580515591226133e-02,-8.067885422977583848e-03,9.524431961529085111e-01,-1.688102752529119937e-05,-5.016128562658459552e-05,-1.259117061891690259e-04,3.992206579488845677e-03,1.201467255275105554e-02,9.974166178499186408e-01,-4.139202908424115230e-05,-6.987243637149004696e-05,9.207742546173385695e-04
3.716666666666666785e+00,6.000000000000000000e+00,-1.726218787540031099e-06,2.445276722317147092e-06,7.724884517253077787e-01,5.964608929971895051e-06,-2.162526550388872834e-05,-2.700199340827103001e-05,9.995389552414437467e-03,-3.993815019474610678e-03,8.174759597659398969e-01,4.715325450661813288e-06,-4.289574870068842350e-05,-8.250760927117073429e-05,-6.008251144529578452e-03,8.008093602190759913e-03,8.624640213045888792e-01,-5.776443934120055696e-06,-5.746107656136102183e-05,-8.422020867131403687e-05,1.199420759243820765e-02,6.008228416939940045e-03,9.074542687382169959e-01,-1.530630275714814695e-05,-7.508486666279304603e-05,-8.618077805427545868e-05,-1.014589821903793404e-02,-8.068111508463472054e-03,9.524428992376496872e-01,-2.966941872901785940e-05,-8.772146897334875764e-05,-1.094520206449400845e-04,3.992033628714585468e-03,1.201436396596763413e-02,9.974189099990020679e-01,-5.251801793905615245e-05,-1.127894401903748399e-04,7.810639108093569982e-04
3.719444444444444553e+00,6.000000000000000000e+00,-1.688212426218874756e-06,2.392573085125162522e-06,7.724883980158048224e-01,-1.310065193383248665e-05,-3.273007727418008320e-05,-1.739533647475248468e-05,9.995425595820681477e-03,-3.993948971913619667e-03,8.174757945435441320e-01,-3.962313458755740395e-05,-7.487029022762806965e-05,-6.889806766792634651e-05,-6.008267279819268745e-03,8.007895332286437198e-03,8.624638511230982019e-01,-4.705542257968572397e-05,-9.681120433888549853e-05,-6.616176011448905714e-05,1.199412664559728996e-02,6.007932805621436431e-03,9.074541021822775111e-01,-3.194219061689797815e-05,-1.083055947352083069e-04,-8.280501770837993269e-05,-1.014602635092453839e-02,-8.068473828706757348e-03,9.524427003657056634e-01,-1.915136161667681556e-05,-1.195912099658920315e-04,-7.416832677927323592e-05,3.991919394981486777e-03,1.201395699063716703e-02,9.974208909660378097e-01,-1.853224345662295576e-05,-1.451583501173753807e-04,6.800938992579993320e-04
3.722222222222222321e+00,6.000000000000000000e+00,-1.615396369782099491e-06,2.341550721524069047e-06,7.724883785276814852e-01,1.372251780775856991e-05,-2.492118334167986503e-05,-8.877859300600310366e-06,9.995548857831194900e-03,-3.994080728489560021e-03,8.174756827266852488e-01,2.387503571138451712e-05,-5.727136360330854152e-05,-5.607817798716600854e-05,-6.008179810247895464e-03,8.007683867655334548e-03,8.624637306947131599e-01,2.107709931864994155e-05,-8.782596725412966285e-05,-5.378763897256888526e-05,1.199417496695556230e-02,6.007621062628165122e-03,9.074539896975802877e-01,1.996639063141372939e-05,-1.209408807659067994e-04,-5.770747342494567111e-05,-1.014604037396511435e-02,-8.068881725363748203e-03,9.524425224808105162e-01,1.272655235843598101e-05,-1.523126104826401763e-04,-7.631737683425933449e-05,3.991840437159933225e-03,1.201341651718735616e-02,9.974226071781420178e-01,-2.710833829731762088e-06,-1.962006885206557711e-04,5.735206748511117308e-04
3.725000000000000089e+00,6.000000000000000000e+00,-1.572270751719341732e-06,2.275241490232625518e-06,7.724883568816787172e-01,-9.577270199930680605e-06,-3.334489550678879717e-05,-7.012288255749815624e-06,9.995615502111249509e-03,-3.994254832793625760e-03,8.174755531045470036e-01,-2.498125763464991171e-05,-8.020699524571603769e-05,-5.768100360021601036e-05,-6.008131115348576932e-03,8.007408698138988173e-03,8.624636129651641614e-01,-2.413035266529023494e-05,-1.206169042139098679e-04,-5.003362414943320069e-05,1.199422055093366316e-02,6.007229654488662265e-03,9.074538606285741382e-01,-5.891072938077271534e-06,-1.557644109656490929e-04,-6.366304891512741815e-05,-1.014601737689954479e-02,-8.069382368044780360e-03,9.524423273515952859e-01,1.093831549437995572e-05,-1.863770581308884979e-04,-7.592428692726124750e-05,3.991832131686680503e-03,1.201278012773807080e-02,9.974240127243346743e-01,1.393691252848501281e-05,-2.249918965320554234e-04,4.686018889007367849e-04
3.727777777777777857e+00,6.000000000000000000e+00,-1.537187019487959060e-06,2.202051224659836702e-06,7.724883536893586422e-01,-2.173723968437266948e-05,-3.910677441274360900e-05,-6.514223155288517697e-07,9.995656259699448043e-03,-3.994457009973164524e-03,8.174754589971769958e-01,-5.587735714177925164e-05,-9.862536889105639895e-05,-4.819098041347440187e-05,-6.008112892453697229e-03,8.007087060151364330e-03,8.624635264890578856e-01,-5.542916063200262731e-05,-1.437613970540384462e-04,-3.873755347329199683e-05,1.199421642853312764e-02,6.006757782661780593e-03,9.074537621719501734e-01,-1.922622420849100507e-05,-1.736751906596622184e-04,-6.503466887818575015e-05,-1.014602922802224777e-02,-8.069984731041691256e-03,9.524421981156401262e-01,1.940681052666596326e-05,-2.041821852341781660e-04,-4.993487723076173168e-05,3.991863959603526857e-03,1.201207384537927685e-02,9.974252335657584068e-01,4.205786753421991123e-05,-2.436309445287653105e-04,4.114729908527223201e-04
3.730555555555555625e+00,6.000000000000000000e+00,-1.485844957372284484e-06,2.127800823584650836e-06,7.724883731162228706e-01,-8.295407545029239544e-06,-3.438253777335054670e-05,5.431398989437161151e-06,9.995743494962693737e-03,-3.994660973884026946e-03,8.174753950036671712e-01,-2.017036758381259584e-05,-8.700021615445281708e-05,-4.187786630814593902e-05,-6.008033098295836177e-03,8.006756319752447032e-03,8.624634644509421300e-01,-1.227293347532670679e-05,-1.361329784675889250e-04,-3.314722836873264245e-05,1.199431215786802250e-02,6.006292920143615696e-03,9.074536874799303821e-01,1.710349525385123026e-05,-1.779181094461868950e-04,-5.014179415641258075e-05,-1.014593654833016029e-02,-8.070581045362080694e-03,9.524420754600189110e-01,4.414370930525195831e-05,-2.186626344381121276e-04,-5.572541955256062052e-05,3.991939457063295969e-03,1.201131869103162081e-02,9.974262858009613764e-01,5.509706948386055084e-05,-2.659431311610210478e-04,3.405740630964045751e-04
3.733333333333333393e+00,6.000000000000000000e+00,-1.470981011059619071e-06,2.047136462294567331e-06,7.724883544336517138e-01,-3.700641299963261218e-05,-3.774657839808137042e-05,-2.109124148380776831e-05,9.995740489938001114e-03,-3.994885902272455637e-03,8.174752964411146072e-01,-9.336906843473564120e-05,-9.872456301796667891e-05,-6.349193753327903034e-05,-6.008067299264296252e-03,8.006386095359998428e-03,8.624633665114022074e-01,-1.094450174364145016e-04,-1.591978013417528559e-04,-6.105455002889184635e-05,1.199429223681111253e-02,6.005773301921938680e-03,9.074535782260616523e-01,-8.211968752649926478e-05,-2.041641325105417702e-04,-7.680090876662284960e-05,-1.014594682142742378e-02,-8.071245266187907982e-03,9.524419020954298931e-01,-4.192534449904021168e-05,-2.436505163688330411e-04,-8.231822664049245897e-05,3.991922622467413730e-03,1.201049580765102542e-02,9.974271104665836107e-01,-2.052318751271507187e-05,-2.826425718087851040e-04,2.483748870830745220e-04
3.736111111111111160e+00,6.000000000000000000e+00,-1.469899889486708541e-06,1.970118496359414462e-06,7.724883250970459025e-01,-4.888997558572078878e-05,-3.684493850526658544e-05,-2.596033873479390575e-05,9.995691103416326842e-03,-3.995107137284043854e-03,8.174752057307512754e-01,-1.286146741371435001e-04,-1.000355227046351365e-04,-6.299007825269660465e-05,-6.008169263629780169e-03,8.006025559948237030e-03,8.624632567277074058e-01,-1.559452217782454522e-04,-1.590875661860171545e-04,-6.528821929097615440e-05,1.199415711329828403e-02,6.005245367796317908e-03,9.074534672435008442e-01,-1.242388762116032586e-04,-1.963839542401842725e-04,-8.803282720430509467e-05,-1.014610735359483193e-02,-8.071941146687116458e-03,9.524417400106760523e-01,-7.654437878107697008e-05,-2.341482336521992275e-04,-7.312960186628240933e-05,3.991771259490495792e-03,1.200966380484751878e-02,9.974278084513981124e-01,-4.859761958680836849e-05,-2.718511154669539065e-04,2.081857852327482356e-04
3.738888888888888928e+00,6.000000000000000000e+00,-1.460633449846759079e-06,1.899467182578866918e-06,7.724883031736211603e-01,-4.269625349599779230e-05,-3.046438794665625675e-05,-2.530499432889729561e-05,9.995663326748662966e-03,-3.995309041455603546e-03,8.174751216297909684e-01,-1.097476724414131309e-04,-8.211340997086254731e-05,-6.540989007840225522e-05,-6.008252374621334338e-03,8.005688150030155353e-03,8.624631457039096949e-01,-1.318123329030744962e-04,-1.376421025715498538e-04,-6.942819968266261688e-05,1.199407696899372662e-02,6.004778774349277953e-03,9.074533553689022591e-01,-1.022442529285493126e-04,-1.750924031857622933e-04,-8.386290447066034603e-05,-1.014618364521698360e-02,-8.072533644578947301e-03,9.524415845476605913e-01,-5.714699237492004366e-05,-2.103988538444288229e-04,-8.040722112027769153e-05,3.991679175061483252e-03,1.200893251631346935e-02,9.974283842577895687e-01,-3.278885546392055914e-05,-2.423543246636458389e-04,1.557044495785094018e-04
3.741666666666666696e+00,6.000000000000000000e+00,-1.449151826922234844e-06,1.835792476237306112e-06,7.724882708077862592e-01,-4.433193958229595213e-05,-2.711976867147532303e-05,-2.591042228303197525e-05,9.995643005457988464e-03,-3.995490260910902237e-03,8.174750260090528631e-01,-1.137584225625082362e-04,-7.358763958424947957e-05,-6.618937186753104385e-05,-6.008324245189928040e-03,8.005380552321779766e-03,8.624630219350124527e-01,-1.385228104090941337e-04,-1.290416664716048873e-04,-7.089220860731319795e-05,1.199399989538131941e-02,6.004339455765658751e-03,9.074532348840426144e-01,-1.099494253046221415e-04,-1.676419004205263372e-04,-8.752832663604971641e-05,-1.014627343627926871e-02,-8.073107130611134261e-03,9.524413978605676956e-01,-6.295390866383250995e-05,-2.025212469997372811e-04,-8.653176075135160517e-05,3.991557789860123232e-03,1.200821798570326886e-02,9.974288284222287970e-01,-3.681772264201082302e-05,-2.315379228025606323e-04,1.114481732309765410e-04
3.744444444444444464e+00,6.000000000000000000e+00,-1.454552135108153111e-06,1.770317434657622135e-06,7.724882496480576233e-01,-8.886194484427720766e-06,-2.442851888903268382e-05,-9.246380677344762100e-06,9.995609614304285309e-03,-3.995657079068581224e-03,8.174749832385326265e-01,-2.988337500923311736e-05,-6.332961673764022238e-05,-1.586560094307340463e-05,-6.008387046012016695e-03,8.005085166677031877e-03,8.624629372365992808e-01,-4.634519423066310584e-05,-1.132877009006873442e-04,-2.917158635200658989e-05,1.199390192198960224e-02,6.003900375792259672e-03,9.074531610268136150e-01,-4.693938458925323129e-05,-1.594482616316717806e-04,-3.428476549884040825e-05,-1.014643591414700688e-02,-8.073707312208008857e-03,9.524412254985819004e-01,-5.370866573341438770e-05,-2.104294947072132512e-04,-5.839885244281368959e-05,3.991303494934336435e-03,1.200748168892750746e-02,9.974292344265363042e-01,-8.163697103894787446e-05,-2.617625438368904704e-04,1.375166228762929321e-04
3.747222222222222232e+00,6.000000000000000000e+00,-1.457947136439694951e-06,1.708947863866392458e-06,7.724882180651790886e-01,-1.844005744281400571e-06,-2.102568045678248943e-05,-1.292033936830909446e-05,9.995572322677807528e-03,-3.995816447934675587e-03,8.174749426509303474e-01,-1.754363084356393528e-05,-5.665698095982425611e-05,-1.657981698546633076e-05,-6.008478529652818388e-03,8.004783994024596699e-03,8.624628569563520530e-01,-4.132250097886372149e-05,-1.103903622289464416e-04,-3.110711150541151104e-05,1.199373655522213353e-02,6.003423424774347560e-03,9.074530981764498128e-01,-8.134490583825713169e-05,-1.848541802686720897e-04,-2.168726351268329688e-05,-1.014667154529132025e-02,-8.074351791333223352e-03,9.524410606126537671e-01,-1.052481967074626618e-04,-2.463431383866586280e-04,-5.385455196155880531e-05,3.991009977097196779e-03,1.200672738160340688e-02,9.974295537206793183e-01,-1.000780293495300759e-04,-2.654474111021261178e-04,1.037191030808150977e-04
3.750000000000000000e+00,6.000000000000000000e+00,-1.480337199276678849e-06,1.644295871954872766e-06,7.724881958220303213e-01,-3.565192875458343786e-06,-2.267913562370437608e-05,-7.637176364814687868e-06,9.995492217864210965e-03,-3.995977375946148727e-03,8.174749144332716932e-01,-1.762785894040418036e-05,-5.561637242632994614e-05,-8.291079744192700329e-06,-6.008612469296148798e-03,8.004497905460589494e-03,8.624627899140394627e-01,-3.688293355141365358e-05,-1.009509510626944198e-04,-2.320388785324346836e-05,1.199357917074451649e-02,6.003008238542907431e-03,9.074530231053401508e-01,-5.104101447241987308e-05,-1.495594370968136139e-04,-2.112126214964121784e-05,-1.014688189944719203e-02,-8.074928760734210315e-03,9.524409094455515978e-01,-7.755228892489742670e-05,-2.081456199791947934e-04,-5.659406498410499142e-05,3.990684880277860572e-03,1.200598306904904905e-02,9.974298572867967838e-01,-1.257784050206089846e-04,-2.685686618148958081e-04,1.029894638284716696e-04
3.752777777777777768e+00,6.000000000000000000e+00,-1.493568700749537280e-06,1.584908540749179168e-06,7.724881697947264536e-01,-3.906583791167088439e-06,-2.044357142955850116e-05,-1.015261441846687651e-05,9.995428531358496044e-03,-3.996127866033857834e-03,8.174748839672881795e-01,-2.366407862433392379e-05,-5.372851979751005905e-05,-1.163071321871878006e-05,-6.008742186509111183e-03,8.004212852862657365e-03,8.624627190550101519e-01,-5.219485051360099630e-05,-1.056185414059187448e-04,-2.730193892736682004e-05,1.199336471755416307e-02,6.002548728291714174e-03,9.074529711923966513e-01,-9.626651217974187215e-05,-1.791007677052798704e-04,-1.709335643935473714e-05,-1.014718089501366431e-02,-8.075566360155907869e-03,9.524407465713566889e-01,-1.246527112896205717e-04,-2.423944187309378870e-04,-5.180868581751256474e-05,3.990309018518724792e-03,1.200522702404884998e-02,9.974300714544744872e-01,-1.262466383738424457e-04,-2.637308849488309006e-04,6.836035938307186144e-05
3.755555555555555536e+00,6.000000000000000000e+00,-1.520631058966051563e-06,1.521632580346325715e-06,7.724881542419290703e-01,-5.727700398985050386e-06,-2.233603544156947997e-05,-5.326813323495299679e-06,9.995334339658627429e-03,-3.996282693593818103e-03,8.174748646302532062e-01,-2.374061613074299277e-05,-5.401556767929211389e-05,-5.583850927977362932e-06,-6.008900286136023040e-03,8.003936456236418126e-03,8.624626576065634875e-01,-4.586777641279706419e-05,-9.787073259598318186e-05,-2.154628970706812252e-05,1.199317337287193579e-02,6.002143264876411317e-03,9.074529063606169288e-01,-6.261758397673583814e-05,-1.462850253079868933e-04,-1.797047088747914800e-05,-1.014743482328014923e-02,-8.076139733084823288e-03,9.524405990429292146e-01,-9.232787966810539237e-05,-2.077168930040110848e-04,-5.562629344818374733e-05,3.989929008413324422e-03,1.200448400004670325e-02,9.974302840910050927e-01,-1.444443442659912042e-04,-2.693397260646088307e-04,7.142966876033489398e-05
3.758333333333333304e+00,6.000000000000000000e+00,-1.539943398449301588e-06,1.462240485856275727e-06,7.724881344597697153e-01,-6.264583572190530146e-06,-2.061466438029034185e-05,-7.943471453450770547e-06,9.995252376331377128e-03,-3.996432242166867571e-03,8.174748419092805474e-01,-3.070750810173060739e-05,-5.390111500782642759e-05,-8.936125360943167339e-06,-6.009058433900456644e-03,8.003653050037721692e-03,8.624625900865892092e-01,-6.326512390392959506e-05,-1.059876256221677597e-04,-2.633773958340794585e-05,1.199292690932239266e-02,6.001687304337714225e-03,9.074528597554003539e-01,-1.082082950949012513e-04,-1.786338434328075728e-04,-1.551288746116583073e-05,-1.014776504255085823e-02,-8.076774862675025271e-03,9.524404427603021528e-01,-1.349262662170645354e-04,-2.412813010338385185e-04,-4.883312119004223906e-05,3.989521468146410739e-03,1.200373411718824550e-02,9.974304196525540789e-01,-1.351632821005939358e-04,-2.601844437118365884e-04,4.107975565748392399e-05
3.761111111111111072e+00,6.000000000000000000e+00,-1.570333418633482512e-06,1.399606557873729389e-06,7.724881228216509133e-01,-7.293374447481401512e-06,-2.218047097533142528e-05,-4.323600974890165483e-06,9.995146365823451284e-03,-3.996585371814387853e-03,8.174748259403669115e-01,-2.905406199564083600e-05,-5.396220011652621054e-05,-5.225918255762421194e-06,-6.009238289467560244e-03,8.003377120050106028e-03,8.624625265476546510e-01,-5.499549743141728255e-05,-9.879493562168179075e-05,-2.322529500228300015e-05,1.199270629303784627e-02,6.001279854261855687e-03,9.074527971180164077e-01,-7.511280877138586326e-05,-1.490956566434487572e-04,-1.814742938054635102e-05,-1.014805154612774193e-02,-8.077355643909251912e-03,9.524402963876150707e-01,-1.064375560068901304e-04,-2.133128014664121782e-04,-5.639188140472463362e-05,3.989106855922170888e-03,1.200298639797657899e-02,9.974305713757734004e-01,-1.586645481681618879e-04,-2.730526467955085644e-04,5.200400400945902335e-05
3.763888888888888840e+00,6.000000000000000000e+00,-1.603232375599275998e-06,1.337994152415161664e-06,7.724881092166411278e-01,-1.550692728720379625e-05,-2.304123955700566323e-05,-3.361722740815448196e-06,9.995026265138781327e-03,-3.996741897154367992e-03,8.174748062580682317e-01,-5.053261306925636842e-05,-5.727797449842263124e-05,-5.983701348862002778e-06,-6.009444200896559007e-03,8.003092090326166530e-03,8.624624562062874755e-01,-7.862029846342633976e-05,-9.901288388672262295e-05,-2.361321270299455988e-05,1.199243102524407897e-02,6.000840652434913727e-03,9.074527380808020682e-01,-8.724172936521281188e-05,-1.422703410411619771e-04,-2.635090873694123648e-05,-1.014837844690279732e-02,-8.077956493825607862e-03,9.524401764180463470e-01,-9.934955923472966479e-05,-1.964197697652668049e-04,-4.109478440640634833e-05,3.988707579288774258e-03,1.200225976450135408e-02,9.974307107650595139e-01,-1.479744132492611351e-04,-2.656427926008583340e-04,5.781903198238610986e-05
3.766666666666666607e+00,6.000000000000000000e+00,-1.631010114821444063e-06,1.276771336764945918e-06,7.724881010121613656e-01,-1.024975784874759306e-05,-2.174728505584486182e-05,-3.402087635136566424e-06,9.994924408309364267e-03,-3.996891710026235535e-03,8.174747958518550073e-01,-3.703246439055285472e-05,-5.299742457589869099e-05,-4.610769015811477800e-06,-6.009626405432556134e-03,8.002818480335724405e-03,8.624623952835525076e-01,-6.640861423730792660e-05,-9.805603514719575260e-05,-2.255064671357817629e-05,1.199219996376742897e-02,6.000436710473435777e-03,9.074526929602113601e-01,-8.533370780913467220e-05,-1.464566087343986038e-04,-1.634872477406998370e-05,-1.014867741619069307e-02,-8.078527830460499257e-03,9.524400430762504088e-01,-1.113042651655673772e-04,-2.080959652684303911e-04,-5.211126872485712103e-05,3.988281717912798424e-03,1.200153803124898687e-02,9.974308220174354922e-01,-1.587347150202888559e-04,-2.629003023798647930e-04,3.313354647627164695e-05
3.769444444444444375e+00,6.000000000000000000e+00,-1.662596555449331148e-06,1.219609673960617715e-06,7.724880908333877638e-01,-1.568353433275088569e-05,-2.211042592249377013e-05,-2.127737763018416883e-06,9.994806633538487473e-03,-3.997034948992296208e-03,8.174747798373056540e-01,-5.233636205386728248e-05,-5.458996103514715520e-05,-4.193796121263956844e-06,-6.009835312379775522e-03,8.002548304160146675e-03,8.624623261621062742e-01,-8.470404994146934325e-05,-9.793841033297790593e-05,-2.251335469522809662e-05,1.199191484144208376e-02,6.000013688216318357e-03,9.074526403071764280e-01,-9.724493381225013378e-05,-1.416513240732626537e-04,-2.301315403593212627e-05,-1.014902671318911043e-02,-8.079127261331749826e-03,9.524399128270238934e-01,-1.123684539210774756e-04,-2.011983515588666336e-04,-4.390340869979934835e-05,3.987859144899875800e-03,1.200082519181403136e-02,9.974309035949830982e-01,-1.486886157363196347e-04,-2.543261304613580022e-04,3.385928324217864216e-05
3.772222222222222587e+00,6.000000000000000000e+00,-1.692941645349950288e-06,1.160916443625224462e-06,7.724880853872455599e-01,-1.080099088661595535e-05,-2.086535459969064558e-05,-2.291122851549864947e-06,9.994696184858244126e-03,-3.997177301698170114e-03,8.174747706258180813e-01,-3.935509156457674032e-05,-5.052541230176805939e-05,-3.867735863577817512e-06,-6.010033581425392769e-03,8.002283003924019755e-03,8.624622620735107326e-01,-7.051171146002436065e-05,-9.454289935142925658e-05,-2.337255856693122580e-05,1.199166048182479828e-02,5.999615318697838762e-03,9.074525959318370250e-01,-9.240360389298911176e-05,-1.440632644887657068e-04,-1.511738729684415639e-05,-1.014935504472124807e-02,-8.079700542028209198e-03,9.524397676265001778e-01,-1.229306837255989687e-04,-2.102834366564783287e-04,-5.612734130592059167e-05,3.987396486451705996e-03,1.200009913848356161e-02,9.974309619884940137e-01,-1.751925517857145175e-04,-2.678497162428343731e-04,1.659763908734047944e-05
3.775000000000000355e+00,6.000000000000000000e+00,-1.728744342449236822e-06,1.104551026122306889e-06,7.724880787447393482e-01,-1.598962822575362340e-05,-2.120193765373047987e-05,-6.626403404891983984e-07,9.994562959081762163e-03,-3.997319530123977747e-03,8.174747572276903629e-01,-5.425486399968639054e-05,-5.234276536372411357e-05,-3.397793393596082456e-06,-6.010271004255513666e-03,8.002011510490453575e-03,8.624621895947718331e-01,-8.978299316359539283e-05,-9.535781389778939007e-05,-2.405549864397185655e-05,1.199134113669266151e-02,5.999187919243260080e-03,9.074525417666474691e-01,-1.051728665275483395e-04,-1.407732130542296563e-04,-2.380719995330980721e-05,-1.014972879086582791e-02,-8.080297072529012484e-03,9.524396412319032779e-01,-1.186301072431713145e-04,-1.979571283426944793e-04,-4.379019669943293169e-05,3.986955711180856753e-03,1.199939186695763403e-02,9.974310095490311889e-01,-1.588377213399982555e-04,-2.556131643873167680e-04,2.401212860169560370e-05
3.777777777777778123e+00,6.000000000000000000e+00,-1.762035175683074726e-06,1.047923022565173026e-06,7.724880770313236056e-01,-1.181157627066704037e-05,-2.009873104326500909e-05,-8.949220742134056383e-07,9.994442092556536303e-03,-3.997456809899879726e-03,8.174747496835039762e-01,-4.294662789427634571e-05,-4.855262886453191938e-05,-3.077407422943240212e-06,-6.010487236096135819e-03,8.001753848910109213e-03,8.624621222449115887e-01,-7.733118142652198085e-05,-9.209960676606615678e-05,-2.438982636414691041e-05,1.199106871705923200e-02,5.998801804774249631e-03,9.074524977406740467e-01,-9.894499505575778196e-05,-1.396529904338921922e-04,-1.536188140480697351e-05,-1.015006878623707885e-02,-8.080858455776043434e-03,9.524395087203353372e-01,-1.255056710202985288e-04,-2.043301924750394233e-04,-5.124087108930933110e-05,3.986486929296095827e-03,1.199867974648225963e-02,9.974310553082470499e-01,-1.742167452468113790e-04,-2.595555894312842355e-04,1.145221651701298915e-05
3.780555555555555891e+00,6.000000000000000000e+00,-1.792962211205104643e-06,9.958267433654078775e-07,7.724880719256260742e-01,-1.003186708310239163e-05,-1.763856705722789445e-05,-2.597985876750044665e-06,9.994320588149516182e-03,-3.997586417157535099e-03,8.174747376888262806e-01,-4.309098372905819643e-05,-4.522003563601115455e-05,-5.435834912548634379e-06,-6.010715445618088244e-03,8.001495822773124766e-03,8.624620475541000530e-01,-8.511859244413634551e-05,-9.398159066776825719e-05,-2.934427063946629111e-05,1.199074519131067100e-02,5.998382755384583029e-03,9.074524551375710013e-01,-1.300110116261589920e-04,-1.602179984535720598e-04,-1.560235750602649574e-05,-1.015047326892626507e-02,-8.081466226284526530e-03,9.524393608186029203e-01,-1.575282255879365012e-04,-2.277363519293554522e-04,-4.958104282662585682e-05,3.985990863217100250e-03,1.199795741621635138e-02,9.974310583422699716e-01,-1.707724941920042922e-04,-2.525472206673427897e-04,-1.531917480151676059e-06
3.783333333333333659e+00,6.000000000000000000e+00,-1.833650609997954946e-06,9.408579612415384701e-07,7.724880742207840267e-01,-1.277060732814186836e-05,-1.930422680875164732e-05,9.424849425621051324e-07,9.994176743439078109e-03,-3.997719540339475693e-03,8.174747313858012898e-01,-4.671727294505544629e-05,-4.636603683217638380e-05,-1.854323060688362057e-06,-6.010965391900942312e-03,8.001244495683257699e-03,8.624619768994787883e-01,-8.446937061298648785e-05,-8.918209073740700958e-05,-2.564325786557838938e-05,1.199044348937459807e-02,5.998008989253086551e-03,9.074523997358918681e-01,-1.053971604887705011e-04,-1.342522099680584714e-04,-1.720794735086093874e-05,-1.015082663709663928e-02,-8.082011196647250623e-03,9.524392326681501153e-01,-1.272235431696116766e-04,-1.962077994548150925e-04,-4.819180917070738090e-05,3.985524965429323996e-03,1.199726795040315444e-02,9.974310828555205122e-01,-1.713132551065043663e-04,-2.480352678129140094e-04,5.658086311789711775e-06
3.786111111111111427e+00,6.000000000000000000e+00,-1.869351296213679291e-06,8.889395242242207236e-07,7.724880753465543926e-01,-1.334620151239994417e-05,-1.864376326397211383e-05,3.945575303698767300e-07,9.994045370123150890e-03,-3.997844257402650807e-03,8.174747243531903518e-01,-4.888232877252970574e-05,-4.489219024601485422e-05,-2.491146204798566632e-06,-6.011194785878563700e-03,8.001006241658541879e-03,8.624619045331297640e-01,-8.264947644831565667e-05,-8.444100054045091709e-05,-2.613876543471581326e-05,1.199013787514665447e-02,5.997631420538052094e-03,9.074523545617825260e-01,-1.138884804527326433e-04,-1.372941760711552316e-04,-1.687512416496082801e-05,-1.015121881402525350e-02,-8.082584889881271398e-03,9.524390757031607757e-01,-1.477694955663885041e-04,-2.115591996525586441e-04,-5.845617100483022077e-05,3.985006955753363743e-03,1.199655564292574986e-02,9.974310706664113457e-01,-1.878359327493332493e-04,-2.557698326849979224e-04,-7.698115524345724991e-06
