time,object_a_x,object_a_y,object_a_z,object_a_vx,object_a_vy,object_a_vz,object_b_x,object_b_y,object_b_z,object_b_vx,object_b_vy,object_b_vz,total_translational_ke,total_px,total_py
1.125000000000000000e+00,-2.025602109003594165e-01,-2.444283525223916650e-07,7.749915120922288292e-01,-2.286780260899591299e-01,-3.002105218021470801e-07,6.874275454427092313e-10,8.979891962508588232e-01,3.776618445402886744e-07,4.169753505620514278e-01,9.915033853440986533e-01,4.890339867550941240e-07,-2.608773274400375541e+00,2.360165225939831746e-01,3.890918077254959528e-02,2.323092243112411955e-09
1.127777777777777768e+00,-2.031953399015514194e-01,-2.452621555213404635e-07,7.749915120941385238e-01,-2.286359124438053780e-01,-3.001552663073795634e-07,6.875655583077344701e-10,9.007425014002029551e-01,3.790198427214747366e-07,4.096743021887762626e-01,9.910851348873316313e-01,4.888276952876536266e-07,-2.634910620287868266e+00,2.401024587656798992e-01,3.888787597329741719e-02,2.315687749595056626e-09
1.130555555555555536e+00,-2.038303519345991410e-01,-2.460958050514521060e-07,7.749915120960485515e-01,-2.285938056164773524e-01,-3.001000197636484398e-07,6.876432288166478557e-10,9.034946395354016557e-01,3.803772653024272909e-07,4.023006878820852283e-01,9.906643850549028407e-01,4.886201710663341962e-07,-2.661029808209360414e+00,2.442263476783398668e-01,3.886642059781120206e-02,2.308208485251689147e-09
1.133333333333333304e+00,-2.044652470184406268e-01,-2.469293011375865333e-07,7.749915120979588012e-01,-2.285517056064769459e-01,-3.000447821689881695e-07,6.877293352858249165e-10,9.062456037173224344e-01,3.817341088605945703e-07,3.948545583676721926e-01,9.902411375751802858e-01,4.884114149436095906e-07,-2.687130700484357426e+00,2.483880820570667503e-01,3.884481474992788896e-02,2.300654501407638993e-09
1.136111111111111072e+00,-2.051000251720098144e-01,-2.477626438045981800e-07,7.749915120998693840e-01,-2.285096124123065509e-01,-2.999895535214333712e-07,6.878261640808069899e-10,9.089953870119071855e-01,3.830903699759276843e-07,3.873359647528913929e-01,9.898153943074329275e-01,4.882014278365172771e-07,-2.713213159809816144e+00,2.525875538946225629e-01,3.882305854133838441e-02,2.293025853262031632e-09
1.138888888888888840e+00,-2.057346864142364229e-01,-2.485958330773359753e-07,7.749915121017800779e-01,-2.284675260324689761e-01,-2.999343338190187697e-07,6.879064106540822010e-10,9.117439824905286816e-01,3.844460452310562725e-07,3.797449585256998383e-01,9.893871572383997615e-01,4.879902107249661673e-07,-2.739277049264400077e+00,2.568246544563728695e-01,3.880115209138178256e-02,2.285322599786283542e-09
1.141666666666666607e+00,-2.063692307640460355e-01,-2.494288689806434485e-07,7.749915121036911048e-01,-2.284254464654674743e-01,-2.998791230597806250e-07,6.879703751128118938e-10,9.144913832303374068e-01,3.858011312114599755e-07,3.720815915535883867e-01,9.889564284789889026e-01,4.877777646501081958e-07,-2.765322232312633854e+00,2.610992742852672466e-01,3.877909552684725980e-02,2.277544803626236820e-09
1.144444444444444597e+00,-2.070036582403601000e-01,-2.502617515393587290e-07,7.749915121056023537e-01,-2.283833737098057148e-01,-2.998239212417551972e-07,6.881297337502090272e-10,9.172375823146003970e-01,3.871556245056348772e-07,3.643459160825016085e-01,9.885232102610985727e-01,4.875640907127707803e-07,-2.791348572808966200e+00,2.654113032068562417e-01,3.875688898178339392e-02,2.269692531008277484e-09
1.147222222222222365e+00,-2.076379688620958452e-01,-2.510944807783143876e-07,7.749915121075137137e-01,-2.283413077639878386e-01,-2.997687283629800696e-07,6.881618608289841177e-10,9.199825728330304209e-01,3.885095217052565053e-07,3.565379847357459941e-01,9.880875049345564376e-01,4.873491900719470907e-07,-2.817355935001739198e+00,2.697606303343423328e-01,3.873453259731447773e-02,2.261765851648620238e-09
1.150000000000000133e+00,-2.082721626481664201e-01,-2.519270567223375424e-07,7.749915121094254067e-01,-2.282992486265184029e-01,-2.997135444214912905e-07,6.882574996036616710e-10,9.227263478821076115e-01,3.898628194053381741e-07,3.486578505128881678e-01,9.876493149641704106e-01,4.871330639433412704e-07,-2.843344183537078074e+00,2.741471440736654719e-01,3.871202652146357032e-02,2.253764838666259288e-09
1.152777777777777901e+00,-2.089062396174807823e-01,-2.527594793962499644e-07,7.749915121113373218e-01,-2.282571962959023815e-01,-2.996583694153280316e-07,6.883514921257605224e-10,9.254689005653929934e-01,3.912155142043856203e-07,3.407055667886416117e-01,9.872086429268872587e-01,4.869157135979671262e-07,-2.869313183462691264e+00,2.785707321286206573e-01,3.868937090898202230e-02,2.245689568498503277e-09
1.155555555555555669e+00,-2.095401997889437817e-01,-2.535917488248678662e-07,7.749915121132494589e-01,-2.282151507706451643e-01,-2.996032033425281410e-07,6.884358708103555102e-10,9.282102239938339050e-01,3.925676027045478283e-07,3.326811873117435647e-01,9.867654915090523504e-01,4.866971403607968987e-07,-2.895262800231597655e+00,2.830312815060085918e-01,3.866656592118507263e-02,2.237540120820282160e-09
1.158333333333333437e+00,-2.101740431814560217e-01,-2.544238650330021133e-07,7.749915121151619291e-01,-2.281731120492526965e-01,-2.995480462011310022e-07,6.884728637884807156e-10,9.309503112860629814e-01,3.939190815117640961e-07,3.245847662038215398e-01,9.863198635037686568e-01,4.864773456094577847e-07,-2.921192899705775670e+00,2.875286785208178708e-01,3.864361172579337117e-02,2.229316578465674238e-09
1.161111111111111205e+00,-2.108077698139140255e-01,-2.552558280454580655e-07,7.749915121170746213e-01,-2.281310801302311453e-01,-2.994928979891761574e-07,6.885419803759340596e-10,9.336891555686888111e-01,3.952699472359079251e-07,3.164163579582497943e-01,9.858717618083474576e-01,4.862563307729753638e-07,-2.947103348159737291e+00,2.920628088014363688e-01,3.862050849678004549e-02,2.221019027352669112e-09
1.163888888888888973e+00,-2.114413797052101807e-01,-2.560876378870355771e-07,7.749915121189875356e-01,-2.280890550120872606e-01,-2.994377587047043666e-07,6.886943550166169103e-10,9.364267499765804859e-01,3.966201964909269391e-07,3.081760174389961415e-01,9.854211894218493084e-01,4.860340973305605411e-07,-2.972994012284035925e+00,2.966335572948939903e-01,3.859725641422310366e-02,2.212647556410240138e-09
1.166666666666666741e+00,-2.120748728742327116e-01,-2.569192945825292081e-07,7.749915121209005608e-01,-2.280470366933282089e-01,-2.993826283457560718e-07,6.887651247955428602e-10,9.391630876531452676e-01,3.979698258949800512e-07,2.998637998794591031e-01,9.849681494427097173e-01,4.858106468104384187e-07,-2.998864759188704987e+00,3.012408082721342861e-01,3.857385566416304118e-02,2.204202257508259062e-09
1.169444444444444509e+00,-2.127082493398656238e-01,-2.577507981567280131e-07,7.749915121228139192e-01,-2.280050251724616006e-01,-2.993275069103731446e-07,6.888380265496207855e-10,9.418981617505997050e-01,3.993188320705711885e-07,2.914797608812956242e-01,9.845126450664472006e-01,4.855859807887175064e-07,-3.024715456406632086e+00,3.058844453333137703e-01,3.855030643846528438e-02,2.195683225389468691e-09
1.172222222222222276e+00,-2.133415091209888981e-01,-2.585821486344155409e-07,7.749915121247276106e-01,-2.279630204479953792e-01,-2.992723943965964509e-07,6.889347148320013048e-10,9.446319654302350877e-01,4.006672116446801062e-07,2.830239564132395191e-01,9.840546795834480553e-01,4.853601008882977904e-07,-3.050545971896868380e+00,3.105643514131296024e-01,3.852660893468729669e-02,2.187090557604185254e-09
1.175000000000000044e+00,-2.139746522364783243e-01,-2.594133460403699404e-07,7.749915121266414131e-01,-2.279210225184380711e-01,-2.992172908024695033e-07,6.889728978304310303e-10,9.473644918626759059e-01,4.020149612488899190e-07,2.744964428099110343e-01,9.835942563768266256e-01,4.851330087778150126e-07,-3.076356174047880199e+00,3.152804087861741378e-01,3.850276335595016752e-02,2.178424354446645197e-09
1.177777777777777812e+00,-2.146076787052055013e-01,-2.602443903993639606e-07,7.749915121285555486e-01,-2.278790313822983971e-01,-2.991621961260349145e-07,6.891025493283020609e-10,9.500957342281336482e-01,4.033620775195123028e-07,2.658972767706172524e-01,9.831313789203571796e-01,4.849047061706204197e-07,-3.102145931680741597e+00,3.200324990723156793e-01,3.847876991081457254e-02,2.169684718894081682e-09
1.180555555555555580e+00,-2.152405885460379753e-01,-2.610752817361648978e-07,7.749915121304697951e-01,-2.278370470380858270e-01,-2.991071103653363032e-07,6.891595800972982744e-10,9.528256857166541582e-01,4.047085570977094150e-07,2.572265153581439479e-01,9.826660507764731767e-01,4.846751948237942869e-07,-3.127915114052267853e+00,3.248205032421049299e-01,3.845462881316066839e-02,2.160871756547389262e-09
1.183333333333333348e+00,-2.158733817778391018e-01,-2.619060200755346487e-07,7.749915121323843747e-01,-2.277950694843099977e-01,-2.990520335184178174e-07,6.892716970102741314e-10,9.555543395283597752e-01,4.060543966296136432e-07,2.484842159975386711e-01,9.821982755943323706e-01,4.844444765371916299e-07,-3.153663590858097443e+00,3.296443016222063704e-01,3.843034028207203967e-02,2.151985575573892910e-09
1.186111111111111116e+00,-2.165060584194680449e-01,-2.627366054422295509e-07,7.749915121342991764e-01,-2.277530987194811285e-01,-2.989969655833247696e-07,6.892993190121821101e-10,9.582816888736868099e-01,4.073995927664440729e-07,2.396704364748855898e-01,9.817280571079448626e-01,4.842125531525183036e-07,-3.179391232235719844e+00,3.345037739008549504e-01,3.840590454172339296e-02,2.143026286651867365e-09
